AddressAccuracy,WnvPresent,dist_ohare,dist_mid,sprayed,temp_spread_1,PrecipTotal_1,Tavg_1,r_humidity_1,len_day_1,temp_spread_2,PrecipTotal_2,Tavg_2,r_humidity_2,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,month_1_July,month_1_June,month_1_May,month_1_October,month_1_September,Species_UNSPECIFIED CULEX
9,0,26.14825455495553,11.533121830071357,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,1,0,0,0,0,0,1,0,0,0,0
9,0,26.14825455495553,11.533121830071357,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,0,1,0,0,0,0,1,0,0,0,0
9,0,26.14825455495553,11.533121830071357,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,1,0,0,0,0,0,0,1,0,0,0,0
8,0,40.85447328301627,13.972803169824708,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,0,1,0,0,0,0,1,0,0,0,0
9,0,14.76534887797958,19.55318054256043,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,0,1,0,0,0,0,1,0,0,0,0
8,0,13.72939116133069,18.69011331050619,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,0,1,0,0,0,0,1,0,0,0,0
3,0,28.247473950673054,14.4020809275429,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,0,1,0,0,0,0,1,0,0,0,0
9,0,19.480853600663668,19.587957554939653,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,0,1,0,0,0,0,1,0,0,0,0
9,0,21.284210797496183,25.352806815069233,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,0,1,0,0,0,0,1,0,0,0,0
8,0,14.023903523926304,15.031881592608215,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,1,0,0,0,0,0,1,0,0,0,0
8,0,14.023903523926304,15.031881592608215,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,0,1,0,0,0,0,1,0,0,0,0
9,0,39.42464067732472,12.06540074952474,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,0,1,0,0,0,0,1,0,0,0,0
8,0,17.516500905749698,18.118246544467393,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,0,1,0,0,0,0,1,0,0,0,0
8,0,11.24127316402976,23.020490075896234,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,0,1,0,0,0,0,1,0,0,0,0
8,0,15.367364006285777,22.846280277968347,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,1,0,0,0,0,0,1,0,0,0,0
8,0,24.93610932469287,9.238682244707176,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,1,0,0,0,0,0,1,0,0,0,0
8,0,24.93610932469287,9.238682244707176,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,0,1,0,0,0,0,1,0,0,0,0
8,0,38.49557438880037,11.216768289374432,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,1,0,0,0,0,0,1,0,0,0,0
8,0,38.49557438880037,11.216768289374432,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,1,0,0,0,0,0,0,1,0,0,0,0
9,0,14.559092367034324,15.561954154332799,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,1,0,0,0,0,0,1,0,0,0,0
8,0,12.297814565884764,20.70304665403915,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,0,1,0,0,0,0,1,0,0,0,0
8,0,22.446815908248546,26.038280411961658,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,0,1,0,0,0,0,1,0,0,0,0
9,0,20.812149858424643,12.924086786884647,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,1,0,0,0,0,0,1,0,0,0,0
9,0,20.812149858424643,12.924086786884647,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,0,1,0,0,0,0,1,0,0,0,0
8,0,43.55574283196799,16.413544028889845,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,1,0,0,0,0,0,1,0,0,0,0
8,0,43.55574283196799,16.413544028889845,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,0,1,0,0,0,0,1,0,0,0,0
9,0,12.94424222428038,17.50603584052704,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,1,0,0,0,0,0,1,0,0,0,0
8,0,22.677816880793934,14.040408211799782,0,14,0.0,63.0,0.75,912.0,15,0.0,64.0,0.75,0,1,0,0,0,0,0,1,0,0,0,0
9,0,11.79741015443159,19.1911316647222,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
9,0,11.79741015443159,19.1911316647222,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
9,0,13.529993520230649,23.282748958476272,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
9,0,13.529993520230649,23.282748958476272,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
8,0,9.239546561742113,21.765962055315615,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
8,0,23.502769027518756,16.65974243581144,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
8,0,23.502769027518756,16.65974243581144,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
8,0,25.768891562424642,14.208347617368595,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
8,0,25.768891562424642,14.208347617368595,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
8,0,27.093538804008503,12.123327840176113,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
8,0,26.1738063094033,18.089035555699336,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
8,0,26.1738063094033,18.089035555699336,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
8,0,40.16988833573878,12.529614286727798,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
8,0,40.16988833573878,12.529614286727798,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
8,0,36.10212494335121,8.621636667777667,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
8,0,36.10212494335121,8.621636667777667,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
8,0,36.10212494335121,8.621636667777667,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,1,0,0,0,0,0,1,0,0,0,0,0
5,0,28.986274476131573,16.492613745584645,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
5,0,28.986274476131573,16.492613745584645,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
8,0,20.415370258772615,26.27719387235001,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
8,0,10.037398009306564,22.364502203038786,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
8,0,9.987281981469867,18.88903865814397,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
8,0,10.207324776340055,25.564614456134933,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
9,0,20.029608329668207,18.74885810352964,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
9,0,20.12133431016087,22.927503054095098,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
9,0,20.12133431016087,22.927503054095098,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
9,0,20.12133431016087,22.927503054095098,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,1,0,0,0,0,0,1,0,0,0,0,0
5,0,38.247424628934525,10.972835709200755,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
9,0,26.14825455495553,11.533121830071357,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
9,0,26.14825455495553,11.533121830071357,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
8,0,28.87944509400431,13.853974679164335,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
8,0,40.85447328301627,13.972803169824708,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
8,0,40.85447328301627,13.972803169824708,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
8,0,40.85447328301627,13.972803169824708,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,0,1,0,0,1,0,0,0,0,0
8,0,13.72939116133069,18.69011331050619,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
8,0,13.72939116133069,18.69011331050619,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
3,0,28.247473950673054,14.4020809275429,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,0,1,0,0,1,0,0,0,0,0
9,0,19.480853600663668,19.587957554939653,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
8,0,21.921726838213644,24.207391434859904,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
8,0,21.921726838213644,24.207391434859904,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
8,0,14.023903523926304,15.031881592608215,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
8,0,14.023903523926304,15.031881592608215,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
9,0,24.40791647142913,7.306661616702243,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
8,0,17.180406327133355,14.756171061925142,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
9,0,39.42464067732472,12.06540074952474,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
9,0,39.42464067732472,12.06540074952474,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
8,0,17.516500905749698,18.118246544467393,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
8,0,14.893448466012535,19.825135621509236,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
8,0,11.24127316402976,23.020490075896234,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
9,0,12.899707033586086,24.813150713939528,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
9,0,12.899707033586086,24.813150713939528,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
8,0,15.367364006285777,22.846280277968347,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,0,1,0,0,1,0,0,0,0,0
8,0,14.04475852970569,15.45062244498269,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
8,0,14.04475852970569,15.45062244498269,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
8,0,24.93610932469287,9.238682244707176,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
9,0,24.1345112543925,10.23473985418307,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
9,0,24.1345112543925,10.23473985418307,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
9,0,28.200054654055265,10.345448227050897,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
8,0,38.49557438880037,11.216768289374432,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
9,0,24.070217351282242,10.329709642738198,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
9,0,37.38604182883774,9.803718808945483,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
9,0,37.38604182883774,9.803718808945483,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
9,0,14.559092367034324,15.561954154332799,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
9,0,14.559092367034324,15.561954154332799,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
8,0,12.297814565884764,20.70304665403915,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
8,0,12.297814565884764,20.70304665403915,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
8,0,22.446815908248546,26.038280411961658,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
9,0,20.812149858424643,12.924086786884647,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
9,0,20.812149858424643,12.924086786884647,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
8,0,14.220974373197917,17.476168300990953,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
9,0,13.435277441528067,19.528134590199734,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
8,0,22.576380654508313,11.494601883998754,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
8,0,22.576380654508313,11.494601883998754,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,0,1,0,0,0,1,0,0,0,0,0
8,0,37.486200711447054,9.924285005849073,0,26,0.0,66.0,0.56,911.0,19,0.0,68.0,0.53,0,1,0,0,0,0,1,0,0,0,0,0
9,0,11.79741015443159,19.1911316647222,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
9,0,11.79741015443159,19.1911316647222,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
9,0,11.79741015443159,19.1911316647222,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,1,0,0,0,0,0,1,0,0,0,0,0
9,0,13.529993520230649,23.282748958476272,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,9.239546561742113,21.765962055315615,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,9.239546561742113,21.765962055315615,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
8,0,9.239546561742113,21.765962055315615,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
8,0,23.502769027518756,16.65974243581144,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,23.502769027518756,16.65974243581144,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
8,0,25.768891562424642,14.208347617368595,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,25.768891562424642,14.208347617368595,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
8,0,25.768891562424642,14.208347617368595,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,1,0,0,0,0,0,1,0,0,0,0,0
8,0,27.093538804008503,12.123327840176113,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,27.093538804008503,12.123327840176113,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
8,0,25.460507947715435,14.650499602615922,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,25.460507947715435,14.650499602615922,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
8,0,26.1738063094033,18.089035555699336,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,26.1738063094033,18.089035555699336,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
8,0,40.16988833573878,12.529614286727798,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,40.16988833573878,12.529614286727798,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,40.16988833573878,12.529614286727798,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,40.16988833573878,12.529614286727798,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,40.16988833573878,12.529614286727798,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
8,0,40.16988833573878,12.529614286727798,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
8,0,40.16988833573878,12.529614286727798,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,1,0,0,0,0,0,1,0,0,0,0,0
8,0,40.16988833573878,12.529614286727798,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,0,1,0,0,1,0,0,0,0,0
8,0,40.16988833573878,12.529614286727798,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,0,0,0,1,1,0,0,0,0,0
8,0,27.75395773987031,12.041888078219221,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,27.75395773987031,12.041888078219221,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,1,0,0,0,0,0,1,0,0,0,0,0
9,0,37.65904229971336,10.166679167973419,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,36.10212494335121,8.621636667777667,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,36.10212494335121,8.621636667777667,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
8,0,36.10212494335121,8.621636667777667,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,1,0,0,0,0,0,1,0,0,0,0,0
8,0,11.364960203862939,23.97192523812038,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
8,0,20.415370258772615,26.27719387235001,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,20.415370258772615,26.27719387235001,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
8,0,20.415370258772615,26.27719387235001,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,0,1,0,0,1,0,0,0,0,0
8,0,10.037398009306564,22.364502203038786,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,10.037398009306564,22.364502203038786,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
8,0,9.987281981469867,18.88903865814397,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,9.987281981469867,18.88903865814397,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
8,0,9.987281981469867,18.88903865814397,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
8,0,9.987281981469867,18.88903865814397,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,1,0,0,0,0,0,1,0,0,0,0,0
8,0,10.207324776340055,25.564614456134933,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,10.207324776340055,25.564614456134933,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,10.207324776340055,25.564614456134933,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
8,0,10.207324776340055,25.564614456134933,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
8,0,10.207324776340055,25.564614456134933,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,1,0,0,0,0,0,1,0,0,0,0,0
9,0,20.029608329668207,18.74885810352964,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
9,0,15.149226146046278,21.487854800620074,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
9,0,15.149226146046278,21.487854800620074,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
9,0,20.12133431016087,22.927503054095098,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
9,0,20.12133431016087,22.927503054095098,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
9,0,25.68971918517614,1.9660735907265665,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
9,0,21.52373750348878,14.053146408541732,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
5,0,38.247424628934525,10.972835709200755,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
5,0,38.247424628934525,10.972835709200755,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
9,0,26.14825455495553,11.533121830071357,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
9,0,26.14825455495553,11.533121830071357,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
8,0,28.87944509400431,13.853974679164335,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,28.87944509400431,13.853974679164335,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,1,0,0,0,0,0,1,0,0,0,0,0
8,0,40.85447328301627,13.972803169824708,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,40.85447328301627,13.972803169824708,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
8,0,40.85447328301627,13.972803169824708,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,1,0,0,0,0,0,1,0,0,0,0,0
9,0,14.76534887797958,19.55318054256043,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,13.72939116133069,18.69011331050619,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,13.72939116133069,18.69011331050619,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
3,0,28.247473950673054,14.4020809275429,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
3,0,28.247473950673054,14.4020809275429,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
9,0,19.480853600663668,19.587957554939653,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
9,0,19.480853600663668,19.587957554939653,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,0,1,0,0,0,1,0,0,0,0,0
9,0,19.480853600663668,19.587957554939653,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,1,0,0,0,0,0,1,0,0,0,0,0
9,0,21.284210797496183,25.352806815069233,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
8,0,14.023903523926304,15.031881592608215,0,15,0.0,70.0,0.51,902.0,14,0.0,70.0,0.51,0,1,0,0,0,0,1,0,0,0,0,0
